1233.0,1.0,8.0
1233.0,2.0,8.0
1212.0,3.0,8.0
1188.0,4.0,8.0
1287.0,5.0,8.0
1224.0,6.0,8.0
1368.0,7.0,8.0
1317.0,8.0,8.0
1452.0,9.0,8.0
1443.0,10.0,8.0
1554.0,11.0,8.0
1548.0,12.0,8.0
1614.0,13.0,8.0
1629.0,14.0,8.0
1710.0,15.0,8.0
1707.0,16.0,8.0
1752.0,17.0,8.0
1767.0,18.0,8.0
1815.0,19.0,8.0
1797.0,20.0,8.0
