1295.0,1.0,8.0
1295.0,2.0,8.0
1268.0,3.0,8.0
1222.0,4.0,8.0
1314.0,5.0,8.0
1284.0,6.0,8.0
1368.0,7.0,8.0
1340.0,8.0,8.0
1444.0,9.0,8.0
1429.0,10.0,8.0
1532.0,11.0,8.0
1528.0,12.0,8.0
1599.0,13.0,8.0
1593.0,14.0,8.0
1672.0,15.0,8.0
1670.0,16.0,8.0
1713.0,17.0,8.0
1729.0,18.0,8.0
1773.0,19.0,8.0
1765.0,20.0,8.0
